name,Apps,Mins,Goals,Assists,SpG,Rating,Apps_percentage,Mins_percentage,Goals_percentage,Assists_percentage,GnA_percentage,name_e,team,is_penalty_taker,is_starter,price,points,position,opponent,gfpg,gapg,opponent_gfpg,opponent_gapg,pr_diff,pred_GF,pred_GA,pred_score,pred_points,round
ברנד לנו,1,90,0,0,0.0,6.96,0.125,0.123,0.0,0.0,0.0,Bernd Leno,גרמניה,0,0,5,0,GK,פורטוגל,3.0,1.05,2.2,0.8999999999999999,-0.06299999999999994,1.8732888227100244,1.6943850685574264,"(1, 1)",0.0,2
קווין טראפ,1,90,0,0,0.0,7.11,0.125,0.123,0.0,0.0,0.0,Kevin Trapp,גרמניה,0,0,3,0,GK,פורטוגל,3.0,1.05,2.2,0.8999999999999999,-0.06299999999999994,1.8732888227100244,1.6943850685574264,"(1, 1)",0.0,2
מנואל נוייר,6,540,0,0,0.0,6.505,0.75,0.737,0.0,0.0,0.0,Manuel Neuer,גרמניה,0,1,9,0,GK,פורטוגל,3.0,1.05,2.2,0.8999999999999999,-0.06299999999999994,1.8732888227100244,1.6943850685574264,"(1, 1)",4.0,2
דויד דה חאה,4,360,0,0,0.0,6.92,0.571,0.562,0.0,0.0,0.0,David de Gea,ספרד,0,1,6,0,GK,פולין,2.4800000000000004,0.6,1.4400000000000002,0.6,0.35000000000000003,1.9935275080906154,0.8309572301425662,"(1, 0)",6.0,2
אונאי סימון,5,450,0,0,0.0,6.12,0.714,0.702,0.0,0.0,0.0,Unai Simón,ספרד,0,1,9,0,GK,פולין,2.4800000000000004,0.6,1.4400000000000002,0.6,0.35000000000000003,1.9935275080906154,0.8309572301425662,"(1, 0)",6.0,2
אנתוני לופס,5,450,0,0,0.0,6.405,0.556,0.556,0.0,0.0,0.0,Anthony Lopes,פורטוגל,0,1,4,0,GK,גרמניה,2.2,0.8999999999999999,3.0,1.05,0.06299999999999994,1.6943850685574264,1.8732888227100244,"(1, 1)",4.0,2
רוי פטריסיו,4,360,0,0,0.0,6.91,0.444,0.444,0.0,0.0,0.0,Rui Patrício,פורטוגל,0,1,8,0,GK,גרמניה,2.2,0.8999999999999999,3.0,1.05,0.06299999999999994,1.6943850685574264,1.8732888227100244,"(1, 1)",4.0,2
ג'ורדן פיקפורד,6,540,0,0,0.0,6.35,0.75,0.765,0.0,0.0,0.0,Jordan Pickford,אנגליה,0,1,8,0,GK,סקוטלנד,3.7,0.8999999999999999,1.1333333333333362,2.000000000000004,0.681,5.113483448461474,0.7047216349541939,"(5, 0)",6.0,2
סיימון מיניולה,4,395,0,0,0.0,6.565,0.444,0.488,0.0,0.0,0.0,Simon Mignolet,בלגיה,0,1,4,0,GK,דנמרק,3.2,0.36,2.3000000000000003,0.8999999999999999,0.17200000000000004,2.308038730015762,1.196258319841698,"(2, 1)",4.0,2
טיבו קורטואה,4,360,0,0,0.0,6.385,0.444,0.444,0.0,0.0,0.0,Thibaut Courtois,בלגיה,0,1,9,0,GK,דנמרק,3.2,0.36,2.3000000000000003,0.8999999999999999,0.17200000000000004,2.308038730015762,1.196258319841698,"(2, 1)",4.0,2
ג'אנלואיג'י דונארומה,9,810,0,0,0.0,6.865,1.0,1.0,0.0,0.0,0.0,Gianluigi Donnarumma,איטליה,0,1,8,0,GK,שווייץ,2.9600000000000004,0.48,1.9000000000000001,0.8999999999999999,0.28600000000000003,2.370716128239774,1.0034572898220762,"(2, 1)",4.0,2
הוגו לוריס,9,810,0,0,0.0,6.75,1.0,1.0,0.0,0.0,0.0,Hugo Lloris,צרפת,0,1,10,0,GK,הונגריה,2.0,0.72,1.04,1.56,0.8049999999999999,3.7336130047194547,0.5777121286722469,"(3, 0)",6.0,2
דרקו ולקובסקי,6,540,0,0,0.7,6.77,0.667,0.712,0.0,0.0,0.0,Darko Velkovski,צפון מקדוניה,0,1,4,0,D,אוקראינה,1.0,1.4000000000000041,1.7000000000000002,0.6,-0.371,0.6445635096483101,2.042564406667987,"(0, 2)",3.0,2
אגזון בייטולאי,3,345,0,0,0.3,6.49,0.333,0.455,0.0,0.0,0.0,Egzon Bejtulai,צפון מקדוניה,0,1,3,0,D,אוקראינה,1.0,1.4000000000000041,1.7000000000000002,0.6,-0.371,0.6445635096483101,2.042564406667987,"(0, 2)",3.0,2
אזגיאן אליוסקי,7,606,2,1,0.65,7.05,0.778,0.799,0.118,0.1,0.111,Ezgjan Alioski,צפון מקדוניה,1,1,5,0,D,אוקראינה,1.0,1.4000000000000041,1.7000000000000002,0.6,-0.371,0.6445635096483101,2.042564406667987,"(0, 2)",5.449720017725497,2
גיוקו זייקוב,3,275,1,0,0.5,6.94,0.333,0.363,0.059,0.0,0.037,Gjoko Zajkov,צפון מקדוניה,0,0,3,0,D,אוקראינה,1.0,1.4000000000000041,1.7000000000000002,0.6,-0.371,0.6445635096483101,2.042564406667987,"(0, 2)",0.0,2
קירה ריסטבסקי,5,420,0,0,0.35,6.72,0.556,0.554,0.0,0.0,0.0,Kire Ristevski,צפון מקדוניה,0,1,3,0,D,אוקראינה,1.0,1.4000000000000041,1.7000000000000002,0.6,-0.371,0.6445635096483101,2.042564406667987,"(0, 2)",3.0,2
סטפן ריסטובסקי,9,758,1,2,0.4,6.915,1.0,1.0,0.059,0.2,0.111,Stefan Ristovski,צפון מקדוניה,0,1,5,0,D,אוקראינה,1.0,1.4000000000000041,1.7000000000000002,0.6,-0.371,0.6445635096483101,2.042564406667987,"(0, 2)",3.614913588204488,2
ויסר מוסליו,7,584,0,0,0.15,6.62,0.778,0.77,0.0,0.0,0.0,Visar Musliu,צפון מקדוניה,0,1,4,0,D,אוקראינה,1.0,1.4000000000000041,1.7000000000000002,0.6,-0.371,0.6445635096483101,2.042564406667987,"(0, 2)",3.0,2
דניאל אושאוגנסי,4,331,0,0,0.35,6.225,0.5,0.469,0.0,0.0,0.0,Daniel O'Shaughnessy,פינלנד,0,1,3,0,D,רוסיה,1.2800000000000002,1.2,2.0,0.96,-0.319,0.9276514680912744,2.0185453857314073,"(0, 2)",3.0,2
ירה אורונן,5,383,0,1,0.2,6.49,0.625,0.542,0.0,0.143,0.059,Jere Uronen,פינלנד,0,1,5,0,D,רוסיה,1.2800000000000002,1.2,2.0,0.96,-0.319,0.9276514680912744,2.0185453857314073,"(0, 2)",3.3979624798111567,2
יונה טויביו,6,540,0,0,0.4,6.71,0.75,0.765,0.0,0.0,0.0,Joona Toivio,פינלנד,0,1,3,0,D,רוסיה,1.2800000000000002,1.2,2.0,0.96,-0.319,0.9276514680912744,2.0185453857314073,"(0, 2)",3.0,2
יוקה רייטאלה,3,260,0,0,0.25,6.505,0.375,0.368,0.0,0.0,0.0,Jukka Raitala,פינלנד,0,0,3,0,D,רוסיה,1.2800000000000002,1.2,2.0,0.96,-0.319,0.9276514680912744,2.0185453857314073,"(0, 2)",0.0,2
ליאו ואיסנן,2,180,0,0,0.5,6.53,0.25,0.255,0.0,0.0,0.0,Leo Väisänen,פינלנד,0,0,4,0,D,רוסיה,1.2800000000000002,1.2,2.0,0.96,-0.319,0.9276514680912744,2.0185453857314073,"(0, 2)",0.0,2
ניקולאי אלהו,4,436,0,0,0.5,6.34,0.5,0.618,0.0,0.0,0.0,Nikolai Alho,פינלנד,0,1,4,0,D,רוסיה,1.2800000000000002,1.2,2.0,0.96,-0.319,0.9276514680912744,2.0185453857314073,"(0, 2)",3.0,2
פאולוס אראיורי,6,540,0,0,0.25,6.93,0.75,0.765,0.0,0.0,0.0,Paulus Arajuuri,פינלנד,0,1,3,0,D,רוסיה,1.2800000000000002,1.2,2.0,0.96,-0.319,0.9276514680912744,2.0185453857314073,"(0, 2)",3.0,2
תומאס לאם,0,14,0,0,0.0,6.0,0.0,0.02,0.0,0.0,0.0,Thomas Lam,פינלנד,0,0,4,0,D,רוסיה,1.2800000000000002,1.2,2.0,0.96,-0.319,0.9276514680912744,2.0185453857314073,"(0, 2)",0.0,2
דניס ואברו,1,90,0,0,0.0,6.54,0.143,0.143,0.0,0.0,0.0,Denis Vavro,סלובקיה,0,0,5,0,D,שבדיה,1.2000000000000002,1.44,1.8399999999999999,1.08,-0.488,0.8654722137868207,2.4018746338605736,"(0, 2)",0.0,2
יאקוב הולובק,1,141,0,0,0.0,6.51,0.143,0.224,0.0,0.0,0.0,Jakub Holúbek,סלובקיה,0,0,4,0,D,שבדיה,1.2000000000000002,1.44,1.8399999999999999,1.08,-0.488,0.8654722137868207,2.4018746338605736,"(0, 2)",0.0,2
לובומיר שאטקה,2,180,0,0,0.0,6.595,0.286,0.286,0.0,0.0,0.0,Lubomír Satka,סלובקיה,0,0,5,0,D,שבדיה,1.2000000000000002,1.44,1.8399999999999999,1.08,-0.488,0.8654722137868207,2.4018746338605736,"(0, 2)",0.0,2
מילאן שקריניאר,7,630,2,1,0.8,6.995,1.0,1.0,0.222,0.143,0.188,Milan Skriniar,סלובקיה,0,1,6,0,D,שבדיה,1.2000000000000002,1.44,1.8399999999999999,1.08,-0.488,0.8654722137868207,2.4018746338605736,"(0, 2)",4.5240965684785905,2
פטר פקאריק,6,540,0,1,0.25,6.64,0.857,0.857,0.0,0.143,0.063,Peter Pekarík,סלובקיה,0,1,6,0,D,שבדיה,1.2000000000000002,1.44,1.8399999999999999,1.08,-0.488,0.8654722137868207,2.4018746338605736,"(0, 2)",3.371287579714546,2
תומאש הובוצ'אן,3,270,0,1,0.5,6.75,0.429,0.429,0.0,0.143,0.063,Tomas Hubocan,סלובקיה,0,1,4,0,D,שבדיה,1.2000000000000002,1.44,1.8399999999999999,1.08,-0.488,0.8654722137868207,2.4018746338605736,"(0, 2)",3.371287579714546,2
אטילה סאלאי,8,720,0,1,0.55,7.18,1.0,1.0,0.0,0.091,0.036,Attila Szalai,הונגריה,0,1,4,0,D,צרפת,1.04,1.56,2.0,0.72,-0.8049999999999999,0.5777121286722469,3.7336130047194547,"(0, 3)",2.1577154111275236,2
אנדרה בוטקה,4,361,0,1,0.15,7.285,0.5,0.501,0.0,0.091,0.036,Endre Botka,הונגריה,0,1,3,0,D,צרפת,1.04,1.56,2.0,0.72,-0.8049999999999999,0.5777121286722469,3.7336130047194547,"(0, 3)",2.1577154111275236,2
גרגו לוברנצ'יץ',2,149,0,0,1.0,6.71,0.25,0.207,0.0,0.0,0.0,Gergo Lovrencsics,הונגריה,0,0,4,0,D,צרפת,1.04,1.56,2.0,0.72,-0.8049999999999999,0.5777121286722469,3.7336130047194547,"(0, 3)",0.0,2
לויק נגו,3,302,1,0,0.65,6.575,0.375,0.419,0.059,0.0,0.036,Loic Nego,הונגריה,0,1,4,0,D,צרפת,1.04,1.56,2.0,0.72,-0.8049999999999999,0.5777121286722469,3.7336130047194547,"(0, 3)",2.2045100935499753,2
ווילי אורבאן,5,484,1,0,0.9,6.94,0.625,0.672,0.059,0.0,0.036,Willi Orban,הונגריה,0,1,4,0,D,צרפת,1.04,1.56,2.0,0.72,-0.8049999999999999,0.5777121286722469,3.7336130047194547,"(0, 3)",2.2045100935499753,2
אדם לאנג,6,564,0,1,0.25,6.51,0.75,0.783,0.0,0.091,0.036,Ádám Lang,הונגריה,0,1,5,0,D,צרפת,1.04,1.56,2.0,0.72,-0.8049999999999999,0.5777121286722469,3.7336130047194547,"(0, 3)",2.1577154111275236,2
אקוש קצ'קש,1,90,0,0,0.0,6.57,0.125,0.125,0.0,0.0,0.0,Ákos Kecskés,הונגריה,0,0,3,0,D,צרפת,1.04,1.56,2.0,0.72,-0.8049999999999999,0.5777121286722469,3.7336130047194547,"(0, 3)",0.0,2
אנדי רוברטסון,7,630,0,1,0.5,6.895,0.875,0.875,0.0,0.1,0.045,Andrew Robertson,סקוטלנד,0,1,6,0,D,אנגליה,1.1333333333333362,2.000000000000004,3.7,0.8999999999999999,-0.681,0.7047216349541939,5.113483448461474,"(0, 5)",0.2114164904862582,2
דקלאן גלאגר,3,253,0,0,1.0,7.18,0.375,0.351,0.0,0.0,0.0,Declan Gallagher,סקוטלנד,0,0,3,0,D,אנגליה,1.1333333333333362,2.000000000000004,3.7,0.8999999999999999,-0.681,0.7047216349541939,5.113483448461474,"(0, 5)",0.0,2
גרנט הנלי,3,270,1,0,1.0,7.11,0.375,0.375,0.083,0.0,0.045,Grant Hanley,סקוטלנד,0,0,5,0,D,אנגליה,1.1333333333333362,2.000000000000004,3.7,0.8999999999999999,-0.681,0.7047216349541939,5.113483448461474,"(0, 5)",0.0,2
גרג טיילור,1,79,0,0,0.0,6.89,0.125,0.11,0.0,0.0,0.0,Greg Taylor,סקוטלנד,0,0,3,0,D,אנגליה,1.1333333333333362,2.000000000000004,3.7,0.8999999999999999,-0.681,0.7047216349541939,5.113483448461474,"(0, 5)",0.0,2
ג'ק הנדרי,2,136,0,0,0.0,6.19,0.25,0.189,0.0,0.0,0.0,Jack Hendry,סקוטלנד,0,0,3,0,D,אנגליה,1.1333333333333362,2.000000000000004,3.7,0.8999999999999999,-0.681,0.7047216349541939,5.113483448461474,"(0, 5)",0.0,2
קירן טיירני,6,529,0,3,0.65,7.25,0.75,0.735,0.0,0.3,0.136,Kieran Tierney,סקוטלנד,0,1,5,0,D,אנגליה,1.1333333333333362,2.000000000000004,3.7,0.8999999999999999,-0.681,0.7047216349541939,5.113483448461474,"(0, 5)",0.6342494714587745,2
ליאם קופר,2,180,0,0,0.0,7.29,0.25,0.25,0.0,0.0,0.0,Liam Cooper,סקוטלנד,0,0,4,0,D,אנגליה,1.1333333333333362,2.000000000000004,3.7,0.8999999999999999,-0.681,0.7047216349541939,5.113483448461474,"(0, 5)",0.0,2
סקוט מקנה,3,298,0,0,0.25,6.34,0.375,0.414,0.0,0.0,0.0,Scott McKenna,סקוטלנד,0,1,4,0,D,אנגליה,1.1333333333333362,2.000000000000004,3.7,0.8999999999999999,-0.681,0.7047216349541939,5.113483448461474,"(0, 5)",0.0,2
סטפן אודונל,5,433,0,2,0.9,6.77,0.625,0.601,0.0,0.2,0.091,Stephen O'Donnell,סקוטלנד,0,1,4,0,D,אנגליה,1.1333333333333362,2.000000000000004,3.7,0.8999999999999999,-0.681,0.7047216349541939,5.113483448461474,"(0, 5)",0.4228329809725164,2
אנדריי סמנוב,8,641,0,1,0.0,6.74,1.0,0.902,0.0,0.091,0.038,Andrey Semenov,רוסיה,0,1,6,0,D,פינלנד,2.0,0.96,1.2800000000000002,1.2,0.319,2.0185453857314073,0.9276514680912744,"(2, 0)",6.551062890304674,2
פדור קודריאשוב,6,540,0,0,0.0,6.41,0.75,0.759,0.0,0.0,0.0,Fedor Kudryashov,רוסיה,0,1,6,0,D,פינלנד,2.0,0.96,1.2800000000000002,1.2,0.319,2.0185453857314073,0.9276514680912744,"(2, 0)",6.0,2
גיאורגי דז'יקיה,7,630,0,0,0.75,6.345,0.875,0.886,0.0,0.0,0.0,Georgi Dzhikiya,רוסיה,0,1,6,0,D,פינלנד,2.0,0.96,1.2800000000000002,1.2,0.319,2.0185453857314073,0.9276514680912744,"(2, 0)",6.0,2
איגור דיבייב,1,46,0,0,0.0,5.43,0.125,0.065,0.0,0.0,0.0,Igor Diveev,רוסיה,0,0,4,0,D,פינלנד,2.0,0.96,1.2800000000000002,1.2,0.319,2.0185453857314073,0.9276514680912744,"(2, 0)",0.0,2
מריו פרננדס,5,450,3,0,1.1,7.305,0.625,0.633,0.2,0.0,0.115,Mario Fernandes,רוסיה,0,1,7,0,D,פינלנד,2.0,0.96,1.2800000000000002,1.2,0.319,2.0185453857314073,0.9276514680912744,"(2, 0)",8.422254462877689,2
ויאצ'יסלב קרבאייב,4,474,1,1,0.65,6.54,0.5,0.667,0.067,0.091,0.077,Vyacheslav Karavaev,רוסיה,0,1,5,0,D,פינלנד,2.0,0.96,1.2800000000000002,1.2,0.319,2.0185453857314073,0.9276514680912744,"(2, 0)",7.3625181353687,2
יורי ז'ירקוב,7,564,0,0,0.85,6.46,0.875,0.793,0.0,0.0,0.0,Yuri Zhirkov,רוסיה,0,1,6,0,D,פינלנד,2.0,0.96,1.2800000000000002,1.2,0.319,2.0185453857314073,0.9276514680912744,"(2, 0)",6.0,2
אדוארד סובול,4,360,0,0,0.0,6.285,0.571,0.571,0.0,0.0,0.0,Eduard Sobol,אוקראינה,0,1,4,0,D,צפון מקדוניה,1.7000000000000002,0.6,1.0,1.4000000000000041,0.371,2.042564406667987,0.6445635096483101,"(2, 0)",6.0,2
איליה זבארני,5,450,0,0,0.0,6.46,0.714,0.714,0.0,0.0,0.0,Illia Zabarnyi,אוקראינה,0,1,4,0,D,צפון מקדוניה,1.7000000000000002,0.6,1.0,1.4000000000000041,0.371,2.042564406667987,0.6445635096483101,"(2, 0)",6.0,2
מיקולה מטביינקו,6,540,0,0,0.0,6.665,0.857,0.857,0.0,0.0,0.0,Mykola Matvienko,אוקראינה,0,1,6,0,D,צפון מקדוניה,1.7000000000000002,0.6,1.0,1.4000000000000041,0.371,2.042564406667987,0.6445635096483101,"(2, 0)",6.0,2
אלכסנדר קראבייב,5,447,0,2,0.5,6.73,0.714,0.71,0.0,0.286,0.133,Oleksandr Karavaev,אוקראינה,0,1,6,0,D,צפון מקדוניה,1.7000000000000002,0.6,1.0,1.4000000000000041,0.371,2.042564406667987,0.6445635096483101,"(2, 0)",7.752520260921132,2
אלכסנדר טימצ'יק,2,183,0,1,0.25,6.32,0.286,0.29,0.0,0.143,0.067,Oleksandr Tymchyk,אוקראינה,0,0,4,0,D,צפון מקדוניה,1.7000000000000002,0.6,1.0,1.4000000000000041,0.371,2.042564406667987,0.6445635096483101,"(2, 0)",0.0,2
אלכסנדר זינצ'נקו,6,536,1,1,1.85,6.865,0.857,0.851,0.125,0.143,0.133,Oleksandr Zinchenko,אוקראינה,0,1,7,0,D,צפון מקדוניה,1.7000000000000002,0.6,1.0,1.4000000000000041,0.371,2.042564406667987,0.6445635096483101,"(2, 0)",8.408183435461556,2
סרגיי קריבצוב,4,360,0,0,0.5,6.305,0.571,0.571,0.0,0.0,0.0,Serhii Kryvtsov,אוקראינה,0,1,6,0,D,צפון מקדוניה,1.7000000000000002,0.6,1.0,1.4000000000000041,0.371,2.042564406667987,0.6445635096483101,"(2, 0)",6.0,2
ויטלי מיקולנקו,4,358,0,0,0.5,6.16,0.571,0.568,0.0,0.0,0.0,Vitalii Mykolenko,אוקראינה,0,1,6,0,D,צפון מקדוניה,1.7000000000000002,0.6,1.0,1.4000000000000041,0.371,2.042564406667987,0.6445635096483101,"(2, 0)",6.0,2
אלכסנדר דרגוביץ',6,546,1,0,0.35,6.67,0.667,0.686,0.071,0.0,0.04,Aleksandar Dragovic,אוסטריה,0,1,6,0,D,הולנד,1.52,1.08,2.4000000000000004,1.05,-0.317,1.0654616309439908,2.1915737766861896,"(1, 2)",3.45388665478214,2
אנדראס אולמר,6,520,0,1,0.4,6.45,0.667,0.653,0.0,0.091,0.04,Andreas Ulmer,אוסטריה,0,1,6,0,D,הולנד,1.52,1.08,2.4000000000000004,1.05,-0.317,1.0654616309439908,2.1915737766861896,"(1, 2)",3.2908710252477094,2
כריסטופר טרימל,0,31,0,0,0.0,6.21,0.0,0.039,0.0,0.0,0.0,Christopher Trimmel,אוסטריה,0,0,4,0,D,הולנד,1.52,1.08,2.4000000000000004,1.05,-0.317,1.0654616309439908,2.1915737766861896,"(1, 2)",0.0,2
מרקו פרידל,0,8,0,0,0.0,5.97,0.0,0.01,0.0,0.0,0.0,Marco Friedl,אוסטריה,0,0,4,0,D,הולנד,1.52,1.08,2.4000000000000004,1.05,-0.317,1.0654616309439908,2.1915737766861896,"(1, 2)",0.0,2
מרטין הינטרגר,6,453,0,1,0.5,6.8,0.667,0.569,0.0,0.091,0.04,Martin Hinteregger,אוסטריה,0,1,6,0,D,הולנד,1.52,1.08,2.4000000000000004,1.05,-0.317,1.0654616309439908,2.1915737766861896,"(1, 2)",3.2908710252477094,2
פיליפ לינהרט,1,90,0,0,0.0,6.75,0.111,0.113,0.0,0.0,0.0,Philipp Lienhart,אוסטריה,0,0,5,0,D,הולנד,1.52,1.08,2.4000000000000004,1.05,-0.317,1.0654616309439908,2.1915737766861896,"(1, 2)",0.0,2
שטפן ליינר,9,796,0,3,0.9,6.9,1.0,1.0,0.0,0.273,0.12,Stefan Lainer,אוסטריה,0,1,6,0,D,הולנד,1.52,1.08,2.4000000000000004,1.05,-0.317,1.0654616309439908,2.1915737766861896,"(1, 2)",3.8726130757431285,2
שטפן פוש,2,225,0,0,0.5,6.385,0.222,0.283,0.0,0.0,0.0,Stefan Posch,אוסטריה,0,0,5,0,D,הולנד,1.52,1.08,2.4000000000000004,1.05,-0.317,1.0654616309439908,2.1915737766861896,"(1, 2)",0.0,2
אלש מאטייו,2,180,0,0,0.5,7.34,0.286,0.286,0.0,0.0,0.0,Ales Mateju,צ`כיה,0,0,3,0,D,קרואטיה,1.3,1.65,1.7000000000000002,1.05,-0.12300000000000005,1.088013333950646,1.820553230802674,"(1, 1)",0.0,2
דויד זימה,0,5,0,0,0.0,5.96,0.0,0.008,0.0,0.0,0.0,David Zima,צ`כיה,0,0,4,0,D,קרואטיה,1.3,1.65,1.7000000000000002,1.05,-0.12300000000000005,1.088013333950646,1.820553230802674,"(1, 1)",0.0,2
יאקוב ברבץ,2,180,0,0,0.0,7.54,0.286,0.286,0.0,0.0,0.0,Jakub Brabec,צ`כיה,0,0,4,0,D,קרואטיה,1.3,1.65,1.7000000000000002,1.05,-0.12300000000000005,1.088013333950646,1.820553230802674,"(1, 1)",0.0,2
יאן בוז'יל,6,540,0,0,1.0,6.845,0.857,0.857,0.0,0.0,0.0,Jan Boril,צ`כיה,0,1,5,0,D,קרואטיה,1.3,1.65,1.7000000000000002,1.05,-0.12300000000000005,1.088013333950646,1.820553230802674,"(1, 1)",4.0,2
אונדרי צ'לוסטקה,6,465,0,0,0.85,6.535,0.857,0.738,0.0,0.0,0.0,Ondrej Celustka,צ`כיה,0,1,5,0,D,קרואטיה,1.3,1.65,1.7000000000000002,1.05,-0.12300000000000005,1.088013333950646,1.820553230802674,"(1, 1)",4.0,2
פאבל קדז'אבק,1,133,0,1,0.75,6.47,0.143,0.211,0.0,0.083,0.037,Pavel Kaderábek,צ`כיה,0,0,5,0,D,קרואטיה,1.3,1.65,1.7000000000000002,1.05,-0.12300000000000005,1.088013333950646,1.820553230802674,"(1, 1)",0.0,2
תומאס קאלאס,3,270,0,0,0.7,7.03,0.429,0.429,0.0,0.0,0.0,Tomas Kalas,צ`כיה,0,1,5,0,D,קרואטיה,1.3,1.65,1.7000000000000002,1.05,-0.12300000000000005,1.088013333950646,1.820553230802674,"(1, 1)",4.0,2
ולדימיר צופאל,7,627,1,1,0.55,6.975,1.0,0.995,0.067,0.083,0.074,Vladimir Coufal,צ`כיה,0,1,6,0,D,קרואטיה,1.3,1.65,1.7000000000000002,1.05,-0.12300000000000005,1.088013333950646,1.820553230802674,"(1, 1)",4.708296680401871,2
ברטוש ברשינסקי,6,528,0,1,0.15,6.65,0.75,0.702,0.0,0.077,0.038,Bartosz Bereszynski,פולין,0,1,7,0,D,ספרד,1.4400000000000002,0.6,2.4800000000000004,0.6,-0.35000000000000003,0.8309572301425662,1.9935275080906154,"(0, 1)",4.1919511201629325,2
יאן בדנארק,7,630,0,0,0.0,6.335,0.875,0.838,0.0,0.0,0.0,Jan Bednarek,פולין,0,1,7,0,D,ספרד,1.4400000000000002,0.6,2.4800000000000004,0.6,-0.35000000000000003,0.8309572301425662,1.9935275080906154,"(0, 1)",4.0,2
קמיל גליק,8,752,1,0,0.65,6.805,1.0,1.0,0.077,0.0,0.038,Kamil Glik,פולין,0,1,7,0,D,ספרד,1.4400000000000002,0.6,2.4800000000000004,0.6,-0.35000000000000003,0.8309572301425662,1.9935275080906154,"(0, 1)",4.383902240325866,2
קמיל פיאטקובסקי,1,90,0,0,0.0,7.06,0.125,0.12,0.0,0.0,0.0,Kamil Piatkowski,פולין,0,0,5,0,D,ספרד,1.4400000000000002,0.6,2.4800000000000004,0.6,-0.35000000000000003,0.8309572301425662,1.9935275080906154,"(0, 1)",0.0,2
מאצ'יי ריבוס,3,256,0,2,0.25,6.96,0.375,0.34,0.0,0.154,0.077,Maciej Rybus,פולין,0,0,6,0,D,ספרד,1.4400000000000002,0.6,2.4800000000000004,0.6,-0.35000000000000003,0.8309572301425662,1.9935275080906154,"(0, 1)",0.0,2
מיכל הליק,2,112,0,0,0.0,5.73,0.25,0.149,0.0,0.0,0.0,Michal Helik,פולין,0,0,6,0,D,ספרד,1.4400000000000002,0.6,2.4800000000000004,0.6,-0.35000000000000003,0.8309572301425662,1.9935275080906154,"(0, 1)",0.0,2
פאבל דוידוביץ',0,31,0,0,0.0,6.42,0.0,0.041,0.0,0.0,0.0,Pawel Dawidowicz,פולין,0,0,5,0,D,ספרד,1.4400000000000002,0.6,2.4800000000000004,0.6,-0.35000000000000003,0.8309572301425662,1.9935275080906154,"(0, 1)",0.0,2
תומאש קדזיורה,5,432,0,0,0.0,6.79,0.625,0.574,0.0,0.0,0.0,Tomasz Kedziora,פולין,0,1,6,0,D,ספרד,1.4400000000000002,0.6,2.4800000000000004,0.6,-0.35000000000000003,0.8309572301425662,1.9935275080906154,"(0, 1)",4.0,2
בן קבאנגו,0,1,0,0,0.0,6.0,0.0,0.001,0.0,0.0,0.0,Ben Cabango,וויילס,0,0,3,0,D,טורקיה,1.0,0.8999999999999999,1.4400000000000002,0.36,-0.196,0.6031577080007096,1.3408205363282144,"(0, 1)",0.0,2
בן דייויס,5,450,0,0,0.4,7.12,0.625,0.625,0.0,0.0,0.0,Ben Davies,וויילס,0,1,6,0,D,טורקיה,1.0,0.8999999999999999,1.4400000000000002,0.36,-0.196,0.6031577080007096,1.3408205363282144,"(0, 1)",4.0,2
כריס גאנטר,0,1,0,0,0.0,6.0,0.0,0.001,0.0,0.0,0.0,Chris Gunter,וויילס,0,0,4,0,D,טורקיה,1.0,0.8999999999999999,1.4400000000000002,0.36,-0.196,0.6031577080007096,1.3408205363282144,"(0, 1)",0.0,2
כריס מפהאם,5,416,0,0,0.15,6.82,0.625,0.578,0.0,0.0,0.0,Chris Mepham,וויילס,0,1,5,0,D,טורקיה,1.0,0.8999999999999999,1.4400000000000002,0.36,-0.196,0.6031577080007096,1.3408205363282144,"(0, 1)",4.0,2
קונור רוברטס,6,502,0,0,0.15,6.16,0.75,0.697,0.0,0.0,0.0,Connor Roberts,וויילס,0,1,5,0,D,טורקיה,1.0,0.8999999999999999,1.4400000000000002,0.36,-0.196,0.6031577080007096,1.3408205363282144,"(0, 1)",4.0,2
ג'יימס לורנס,3,226,0,0,0.0,6.475,0.375,0.314,0.0,0.0,0.0,James Lawrence,וויילס,0,0,5,0,D,טורקיה,1.0,0.8999999999999999,1.4400000000000002,0.36,-0.196,0.6031577080007096,1.3408205363282144,"(0, 1)",0.0,2
ג'ו רודון,6,540,0,0,0.65,7.065,0.75,0.75,0.0,0.0,0.0,Joe Rodon,וויילס,0,1,5,0,D,טורקיה,1.0,0.8999999999999999,1.4400000000000002,0.36,-0.196,0.6031577080007096,1.3408205363282144,"(0, 1)",4.0,2
נקו וויליאמס,4,439,1,1,0.55,7.095,0.5,0.61,0.111,0.111,0.111,Neco Williams,וויילס,0,1,6,0,D,טורקיה,1.0,0.8999999999999999,1.4400000000000002,0.36,-0.196,0.6031577080007096,1.3408205363282144,"(0, 1)",4.602554550292709,2
ריס נורינגטון-דייויס,3,242,0,0,0.7,6.67,0.375,0.336,0.0,0.0,0.0,Rhys Norrington-Davies,וויילס,0,0,3,0,D,טורקיה,1.0,0.8999999999999999,1.4400000000000002,0.36,-0.196,0.6031577080007096,1.3408205363282144,"(0, 1)",0.0,2
