name,price,points,position,team,Apps,Mins,Goals,Assists,SpG,Rating,Apps_percentage,Mins_percentage,Goals_percentage,Assists_percentage,GnA_percentage,name_e,is_penalty_taker,is_starter,team_pr,team_gfpg,team_gapg,opponent,gfpg,gapg,opponent_gfpg,opponent_gapg,pr_diff,pred_GF,pred_GA,pred_score,pred_points
סטניסלב לובוטקה,4,0,M,סלובקיה,3,271,0,0,0.0,6.12,0.429,0.43,0.0,0.0,0.0,Stanislav Lobotka,0,0,0.128,1.2,1.44,ספרד,1.2,1.44,2.48,0.6,-0.658,0.63,3.425,"(0, 3)",0.0
תומאש סוסלוב,4,0,M,סלובקיה,1,100,0,0,1.0,6.26,0.143,0.159,0.0,0.0,0.0,Tomás Suslov,0,0,0.128,1.2,1.44,ספרד,1.2,1.44,2.48,0.6,-0.658,0.63,3.425,"(0, 3)",0.0
ג'ון מגין,6,0,M,סקוטלנד,8,671,3,0,1.45,7.205,1.0,0.932,0.25,0.0,0.136,John McGinn,0,1,0.188,1.133,2.000000000000004,קרואטיה,1.133,2.000000000000004,1.7,1.05,-0.368,0.881,2.432,"(0, 2)",3.101
ג'יימס פורסט,6,0,M,סקוטלנד,1,90,0,0,1.0,6.3,0.125,0.125,0.0,0.0,0.0,James Forrest,0,0,0.188,1.133,2.000000000000004,קרואטיה,1.133,2.000000000000004,1.7,1.05,-0.368,0.881,2.432,"(0, 2)",0.0
סקוט מקטומיניי,6,0,M,סקוטלנד,8,720,0,0,1.05,6.895,1.0,1.0,0.0,0.0,0.0,Scott McTominay,0,1,0.188,1.133,2.000000000000004,קרואטיה,1.133,2.000000000000004,1.7,1.05,-0.368,0.881,2.432,"(0, 2)",2.0
קווין ניסבט,5,0,M,סקוטלנד,0,22,0,0,0.0,5.96,0.0,0.031,0.0,0.0,0.0,Kevin Nisbet,0,0,0.188,1.133,2.000000000000004,קרואטיה,1.133,2.000000000000004,1.7,1.05,-0.368,0.881,2.432,"(0, 2)",0.0
ריאן פרייזר,5,0,M,סקוטלנד,4,320,3,0,1.75,7.175,0.5,0.444,0.25,0.0,0.136,Ryan Fraser,0,0,0.188,1.133,2.000000000000004,קרואטיה,1.133,2.000000000000004,1.7,1.05,-0.368,0.881,2.432,"(0, 2)",0.0
סטיוארט ארמסטרונג,4,0,M,סקוטלנד,3,248,0,0,1.65,6.235,0.375,0.344,0.0,0.0,0.0,Stuart Armstrong,0,0,0.188,1.133,2.000000000000004,קרואטיה,1.133,2.000000000000004,1.7,1.05,-0.368,0.881,2.432,"(0, 2)",0.0
קאלום מקרגור,4,0,M,סקוטלנד,5,465,0,0,0.65,6.7,0.625,0.646,0.0,0.0,0.0,Callum McGregor,0,1,0.188,1.133,2.000000000000004,קרואטיה,1.133,2.000000000000004,1.7,1.05,-0.368,0.881,2.432,"(0, 2)",2.0
ג'ון פלק,3,0,M,סקוטלנד,2,160,0,0,0.0,6.375,0.25,0.222,0.0,0.0,0.0,John Fleck,0,0,0.188,1.133,2.000000000000004,קרואטיה,1.133,2.000000000000004,1.7,1.05,-0.368,0.881,2.432,"(0, 2)",0.0
ארון ראמזי,7,0,M,וויילס,1,90,0,0,3.0,6.7,0.125,0.125,0.0,0.0,0.0,Aaron Ramsey,0,1,0.438,1.0,0.8999999999999999,איטליה,1.0,0.8999999999999999,2.96,0.48,-0.483,0.563,2.813,"(0, 2)",2.0
הארי ווילסון,7,0,M,וויילס,5,415,2,0,1.0,6.665,0.625,0.576,0.222,0.0,0.111,Harry Wilson,0,1,0.438,1.0,0.8999999999999999,איטליה,1.0,0.8999999999999999,2.96,0.48,-0.483,0.563,2.813,"(0, 2)",2.626
דייויד ברוקס,6,0,M,וויילס,2,178,1,0,1.5,6.73,0.25,0.247,0.111,0.0,0.056,David Brooks,0,0,0.438,1.0,0.8999999999999999,איטליה,1.0,0.8999999999999999,2.96,0.48,-0.483,0.563,2.813,"(0, 2)",0.0
דניאל ג'יימס,6,0,M,וויילס,8,670,2,2,1.6,7.035,1.0,0.931,0.222,0.222,0.222,Daniel James,0,1,0.438,1.0,0.8999999999999999,איטליה,1.0,0.8999999999999999,2.96,0.48,-0.483,0.563,2.813,"(0, 2)",3.001
ג'ונתן וויליאמס,5,0,M,וויילס,1,106,1,1,0.15,6.645,0.125,0.147,0.111,0.111,0.111,Jonathan Williams,0,0,0.438,1.0,0.8999999999999999,איטליה,1.0,0.8999999999999999,2.96,0.48,-0.483,0.563,2.813,"(0, 2)",0.0
אית'ן אמפאדו,4,0,M,וויילס,8,720,0,0,0.0,6.805,1.0,1.0,0.0,0.0,0.0,Ethan Ampadu,0,1,0.438,1.0,0.8999999999999999,איטליה,1.0,0.8999999999999999,2.96,0.48,-0.483,0.563,2.813,"(0, 2)",2.0
ג'ו אלן,4,0,M,וויילס,1,8,0,0,0.0,6.15,0.125,0.011,0.0,0.0,0.0,Joe Allen,0,0,0.438,1.0,0.8999999999999999,איטליה,1.0,0.8999999999999999,2.96,0.48,-0.483,0.563,2.813,"(0, 2)",0.0
ג'ו מורל,4,0,M,וויילס,6,622,0,1,0.2,6.755,0.75,0.864,0.0,0.111,0.056,Joe Morrell,0,1,0.438,1.0,0.8999999999999999,איטליה,1.0,0.8999999999999999,2.96,0.48,-0.483,0.563,2.813,"(0, 2)",2.188
דילן לוויט,3,0,M,וויילס,1,131,0,0,0.0,6.43,0.125,0.182,0.0,0.0,0.0,Dylan Levitt,0,0,0.438,1.0,0.8999999999999999,איטליה,1.0,0.8999999999999999,2.96,0.48,-0.483,0.563,2.813,"(0, 2)",0.0
מתיו סמית',3,0,M,וויילס,3,229,0,0,0.0,6.56,0.375,0.318,0.0,0.0,0.0,Matthew Smith,0,0,0.438,1.0,0.8999999999999999,איטליה,1.0,0.8999999999999999,2.96,0.48,-0.483,0.563,2.813,"(0, 2)",0.0
אוני ולאקארי,5,0,M,פינלנד,1,63,0,0,0.5,6.13,0.125,0.089,0.0,0.0,0.0,Onni Valakari,0,0,0.047,1.28,1.2,בלגיה,1.28,1.2,3.2,0.36,-0.871,0.524,5.071,"(0, 5)",0.0
פרדריק ינסן,5,0,M,פינלנד,1,157,3,0,1.0,7.06,0.125,0.222,0.3,0.0,0.176,Fredrik Jensen,0,0,0.047,1.28,1.2,בלגיה,1.28,1.2,3.2,0.36,-0.871,0.524,5.071,"(0, 5)",0.0
רובין לוד,5,0,M,פינלנד,4,347,1,1,1.5,7.53,0.5,0.492,0.1,0.143,0.118,Robin Lod,0,1,0.047,1.28,1.2,בלגיה,1.28,1.2,3.2,0.36,-0.871,0.524,5.071,"(0, 5)",2.486
גלן קמארה,4,0,M,פינלנד,8,705,0,0,0.5,6.585,1.0,0.999,0.0,0.0,0.0,Glen Kamara,0,1,0.047,1.28,1.2,בלגיה,1.28,1.2,3.2,0.36,-0.871,0.524,5.071,"(0, 5)",2.0
טים ספארב,4,0,M,פינלנד,5,423,0,0,0.0,6.33,0.625,0.599,0.0,0.0,0.0,Tim Sparv,0,1,0.047,1.28,1.2,בלגיה,1.28,1.2,3.2,0.36,-0.871,0.524,5.071,"(0, 5)",2.0
פירי סוירי,4,0,M,פינלנד,1,116,0,0,0.0,6.37,0.125,0.164,0.0,0.0,0.0,Pyry Soiri,0,0,0.047,1.28,1.2,בלגיה,1.28,1.2,3.2,0.36,-0.871,0.524,5.071,"(0, 5)",0.0
רוברט טיילור,4,0,M,פינלנד,5,398,1,2,0.4,6.5,0.625,0.564,0.1,0.286,0.176,Robert Taylor,0,0,0.047,1.28,1.2,בלגיה,1.28,1.2,3.2,0.36,-0.871,0.524,5.071,"(0, 5)",0.0
רסמוס שולר,4,0,M,פינלנד,2,231,0,0,0.15,6.61,0.25,0.327,0.0,0.0,0.0,Rasmus Schüller,0,0,0.047,1.28,1.2,בלגיה,1.28,1.2,3.2,0.36,-0.871,0.524,5.071,"(0, 5)",0.0
יוני קאוקו,3,0,M,פינלנד,3,225,0,1,0.25,6.69,0.375,0.319,0.0,0.143,0.059,Joni Kauko,0,0,0.047,1.28,1.2,בלגיה,1.28,1.2,3.2,0.36,-0.871,0.524,5.071,"(0, 5)",0.0
אליף אלמאס,6,0,M,צפון מקדוניה,6,535,2,1,1.0,7.16,0.667,0.706,0.118,0.1,0.111,Eljif Elmas,0,1,0.028,1.0,1.4000000000000041,הולנד,1.0,1.4000000000000041,2.4,1.05,-0.716,0.699,3.554,"(0, 3)",2.621
אלכסנדר טראיקובסקי,6,0,M,צפון מקדוניה,6,450,3,0,1.75,6.955,0.667,0.594,0.176,0.0,0.111,Aleksandar Trajkovski,0,1,0.028,1.0,1.4000000000000041,הולנד,1.0,1.4000000000000041,2.4,1.05,-0.716,0.699,3.554,"(0, 3)",2.617
אניס בארדי,6,0,M,צפון מקדוניה,5,463,1,2,1.2,7.16,0.556,0.611,0.059,0.2,0.111,Enis Bardhi,0,0,0.028,1.0,1.4000000000000041,הולנד,1.0,1.4000000000000041,2.4,1.05,-0.716,0.699,3.554,"(0, 3)",0.0
מריאן ראדסקי,5,0,M,צפון מקדוניה,1,90,0,0,1.0,7.54,0.111,0.119,0.0,0.0,0.0,Marjan Radeski,0,0,0.028,1.0,1.4000000000000041,הולנד,1.0,1.4000000000000041,2.4,1.05,-0.716,0.699,3.554,"(0, 3)",0.0
אריאן אדמי,4,0,M,צפון מקדוניה,3,275,1,1,1.0,7.045,0.333,0.363,0.059,0.1,0.074,Arijan Ademi,0,1,0.028,1.0,1.4000000000000041,הולנד,1.0,1.4000000000000041,2.4,1.05,-0.716,0.699,3.554,"(0, 3)",2.416
בובאן ניקולוב,4,0,M,צפון מקדוניה,6,493,0,0,1.05,6.67,0.667,0.65,0.0,0.0,0.0,Boban Nikolov,0,1,0.028,1.0,1.4000000000000041,הולנד,1.0,1.4000000000000041,2.4,1.05,-0.716,0.699,3.554,"(0, 3)",2.0
טיומיר קוסטדינוב,3,0,M,צפון מקדוניה,3,258,0,0,0.3,6.43,0.333,0.34,0.0,0.0,0.0,Tihomir Kostadinov,0,0,0.028,1.0,1.4000000000000041,הולנד,1.0,1.4000000000000041,2.4,1.05,-0.716,0.699,3.554,"(0, 3)",0.0
סטפן ספירובסקי,3,0,M,צפון מקדוניה,4,366,0,1,0.9,6.445,0.444,0.483,0.0,0.1,0.037,Stefan Spirovski,0,0,0.028,1.0,1.4000000000000041,הולנד,1.0,1.4000000000000041,2.4,1.05,-0.716,0.699,3.554,"(0, 3)",0.0
פרהאן חסאני,3,0,M,צפון מקדוניה,1,70,0,0,0.0,6.205,0.111,0.092,0.0,0.0,0.0,Ferhan Hasani,0,0,0.028,1.0,1.4000000000000041,הולנד,1.0,1.4000000000000041,2.4,1.05,-0.716,0.699,3.554,"(0, 3)",0.0
לאסלו קליינהייזלר,5,0,M,הונגריה,2,200,1,0,2.3,6.74,0.25,0.278,0.059,0.0,0.036,László Kleinheisler,0,1,0.152,1.04,1.56,גרמניה,1.04,1.56,3.0,1.05,-0.608,0.749,3.77,"(0, 3)",2.22
פיליפ הולנדר,5,0,M,הונגריה,4,355,0,0,0.8,6.65,0.5,0.493,0.0,0.0,0.0,Filip Holender,0,0,0.152,1.04,1.56,גרמניה,1.04,1.56,3.0,1.05,-0.608,0.749,3.77,"(0, 3)",0.0
קווין וארגה,5,0,M,הונגריה,1,171,1,0,0.9,6.79,0.125,0.238,0.059,0.0,0.036,Kevin Varga,0,0,0.152,1.04,1.56,גרמניה,1.04,1.56,3.0,1.05,-0.608,0.749,3.77,"(0, 3)",0.0
אדם נאג'י,4,0,M,הונגריה,7,646,0,0,0.0,6.525,0.875,0.897,0.0,0.0,0.0,Ádám Nagy,0,1,0.152,1.04,1.56,גרמניה,1.04,1.56,3.0,1.05,-0.608,0.749,3.77,"(0, 3)",2.0
אנדראס שאפר,4,0,M,הונגריה,0,70,0,0,0.0,6.31,0.0,0.097,0.0,0.0,0.0,András Schäfer,0,0,0.152,1.04,1.56,גרמניה,1.04,1.56,3.0,1.05,-0.608,0.749,3.77,"(0, 3)",0.0
רולנד שאלאי,4,0,M,הונגריה,4,333,3,0,3.5,7.27,0.5,0.462,0.176,0.0,0.107,Roland Sallai,0,1,0.152,1.04,1.56,גרמניה,1.04,1.56,3.0,1.05,-0.608,0.749,3.77,"(0, 3)",2.661
תמאס צ'רי,4,0,M,הונגריה,1,99,0,0,0.0,6.425,0.125,0.138,0.0,0.0,0.0,Tamas Cseri,0,0,0.152,1.04,1.56,גרמניה,1.04,1.56,3.0,1.05,-0.608,0.749,3.77,"(0, 3)",0.0
דויד סיגר,3,0,M,הונגריה,6,472,1,0,0.85,6.555,0.75,0.656,0.059,0.0,0.036,Dávid Miklós Sigér,0,0,0.152,1.04,1.56,גרמניה,1.04,1.56,3.0,1.05,-0.608,0.749,3.77,"(0, 3)",0.0
דניאל גזדג,3,0,M,הונגריה,3,246,1,0,0.75,6.78,0.375,0.342,0.059,0.0,0.036,Daniel Gazdag,0,0,0.152,1.04,1.56,גרמניה,1.04,1.56,3.0,1.05,-0.608,0.749,3.77,"(0, 3)",0.0
רולנד ורגה,3,0,M,הונגריה,0,47,0,0,1.0,6.55,0.0,0.065,0.0,0.0,0.0,Roland Varga,0,0,0.152,1.04,1.56,גרמניה,1.04,1.56,3.0,1.05,-0.608,0.749,3.77,"(0, 3)",0.0
קיליאן אמבפה,15,0,FW,צרפת,5,481,2,1,2.1,6.89,0.556,0.594,0.143,0.125,0.136,Kylian Mbappé,0,1,0.957,2.0,0.72,גרמניה,2.0,0.72,3.0,1.05,0.197,1.749,1.649,"(1, 1)",3.655
אוליביה ז'ירו,9,0,FW,צרפת,4,388,3,0,1.85,6.59,0.444,0.479,0.214,0.0,0.136,Olivier Giroud,0,0,0.957,2.0,0.72,גרמניה,2.0,0.72,3.0,1.05,0.197,1.749,1.649,"(1, 1)",0.0
וויסאם בן יידר,9,0,FW,צרפת,1,94,0,0,0.0,6.28,0.111,0.116,0.0,0.0,0.0,Wissam Ben Yedder,0,0,0.957,2.0,0.72,גרמניה,2.0,0.72,3.0,1.05,0.197,1.749,1.649,"(1, 1)",0.0
מרקוס תוראם,8,0,FW,צרפת,1,89,0,1,1.0,6.77,0.111,0.11,0.0,0.125,0.045,Marcus Thuram,0,0,0.957,2.0,0.72,גרמניה,2.0,0.72,3.0,1.05,0.197,1.749,1.649,"(1, 1)",0.0
אלבארו מוראטה,11,0,FW,ספרד,4,356,2,0,2.6,7.2,0.571,0.555,0.105,0.0,0.057,Álvaro Morata,1,0,0.786,2.48,0.6,שבדיה,2.48,0.6,1.84,1.08,0.17,2.001,1.099,"(2, 1)",0.0
רומלו לוקאקו,14,0,FW,בלגיה,7,630,7,1,3.15,7.54,0.778,0.778,0.25,0.05,0.167,Romelu Lukaku,1,1,0.918,3.2,0.36,רוסיה,3.2,0.36,2.0,0.96,0.552,3.244,0.868,"(3, 0)",6.851
דריס מרטנס,11,0,FW,בלגיה,6,489,3,1,1.75,7.04,0.667,0.604,0.107,0.05,0.083,Dries Mertens,0,0,0.918,3.2,0.36,רוסיה,3.2,0.36,2.0,0.96,0.552,3.244,0.868,"(3, 0)",0.0
כריסטיאן בנטקה,9,0,FW,בלגיה,0,26,1,0,3.0,7.55,0.0,0.032,0.036,0.0,0.021,Christian Benteke,0,0,0.918,3.2,0.36,רוסיה,3.2,0.36,2.0,0.96,0.552,3.244,0.868,"(3, 0)",0.0
מיצ'י באטשואי,8,0,FW,בלגיה,2,154,3,1,4.5,8.585,0.222,0.19,0.107,0.05,0.083,Michy Batshuayi,0,0,0.918,3.2,0.36,רוסיה,3.2,0.36,2.0,0.96,0.552,3.244,0.868,"(3, 0)",0.0
סרג' גנאברי,13,0,FW,גרמניה,7,626,2,2,2.75,7.265,0.875,0.854,0.133,0.167,0.148,Serge Gnabry,0,1,0.76,3.0,1.05,צרפת,3.0,1.05,2.0,0.72,-0.197,1.649,1.749,"(1, 1)",3.704
טימו ורנר,11,0,FW,גרמניה,5,490,4,1,1.5,6.53,0.625,0.668,0.267,0.083,0.185,Timo Werner,0,0,0.76,3.0,1.05,צרפת,3.0,1.05,2.0,0.72,-0.197,1.649,1.749,"(1, 1)",0.0
צ'ירו אימובילה,13,0,FW,איטליה,4,393,2,1,3.35,7.13,0.444,0.485,0.154,0.1,0.13,Ciro Immobile,0,1,0.921,2.96,0.48,טורקיה,2.96,0.48,1.44,0.36,0.287,2.041,0.809,"(2, 0)",3.868
אנדראה בלוטי,10,0,FW,איטליה,5,392,2,0,4.0,6.975,0.556,0.484,0.154,0.0,0.087,Andrea Belotti,0,0,0.921,2.96,0.48,טורקיה,2.96,0.48,1.44,0.36,0.287,2.041,0.809,"(2, 0)",0.0
הארי קיין,15,0,FW,אנגליה,7,627,2,2,3.75,7.41,0.875,0.888,0.125,0.154,0.138,Harry Kane,1,1,0.869,3.7,0.8999999999999999,קרואטיה,3.7,0.8999999999999999,1.7,1.05,0.313,2.982,1.08,"(2, 1)",5.987
דומיניק קלברט-לווין,9,0,FW,אנגליה,2,169,2,0,1.85,6.885,0.25,0.239,0.125,0.0,0.069,Dominic Calvert-Lewin,0,0,0.869,3.7,0.8999999999999999,קרואטיה,3.7,0.8999999999999999,1.7,1.05,0.313,2.982,1.08,"(2, 1)",0.0
כריסטיאנו רונאלדו,15,0,FW,פורטוגל,7,621,3,0,5.6,7.125,0.778,0.767,0.176,0.0,0.097,Cristiano Ronaldo,1,1,0.823,2.2,0.8999999999999999,הונגריה,2.2,0.8999999999999999,1.04,1.56,0.671,3.334,0.675,"(3, 0)",5.474
דיוגו ז'וטה,12,0,FW,פורטוגל,5,480,6,2,2.4,7.37,0.556,0.593,0.353,0.143,0.258,Diogo Jota,0,1,0.823,2.2,0.8999999999999999,הונגריה,2.2,0.8999999999999999,1.04,1.56,0.671,3.334,0.675,"(3, 0)",8.136
ז'ואאו פליקס,10,0,FW,פורטוגל,7,560,2,1,1.7,6.735,0.778,0.691,0.118,0.071,0.097,João Félix,0,0,0.823,2.2,0.8999999999999999,הונגריה,2.2,0.8999999999999999,1.04,1.56,0.671,3.334,0.675,"(3, 0)",0.0
אנדרה סילבה,9,0,FW,פורטוגל,1,93,1,0,0.75,6.625,0.111,0.115,0.059,0.0,0.032,André Silva,0,0,0.823,2.2,0.8999999999999999,הונגריה,2.2,0.8999999999999999,1.04,1.56,0.671,3.334,0.675,"(3, 0)",0.0
ברונו פטקוביץ',10,0,FW,קרואטיה,1,95,1,0,0.3,6.43,0.111,0.117,0.083,0.0,0.05,Bruno Petkovic,0,0,0.556,1.7,1.05,אנגליה,1.7,1.05,3.7,0.8999999999999999,-0.313,1.08,2.982,"(1, 2)",0.0
אנדרי קרמאריץ',9,0,FW,קרואטיה,3,288,1,0,1.4,6.19,0.333,0.356,0.083,0.0,0.05,Andrej Kramaric,0,0,0.556,1.7,1.05,אנגליה,1.7,1.05,3.7,0.8999999999999999,-0.313,1.08,2.982,"(1, 2)",0.0
אנטה בודימיר,6,0,FW,קרואטיה,3,224,0,0,0.15,6.245,0.333,0.277,0.0,0.0,0.0,Ante Budimir,0,0,0.556,1.7,1.05,אנגליה,1.7,1.05,3.7,0.8999999999999999,-0.313,1.08,2.982,"(1, 2)",0.0
רוברט לבנדובסקי,13,0,FW,פולין,6,429,5,2,2.75,7.605,0.75,0.57,0.385,0.154,0.269,Robert Lewandowski,1,1,0.436,1.44,0.6,סלובקיה,1.44,0.6,1.2,1.44,0.308,1.8,0.75,"(1, 0)",6.721
ארקדיוש מיליק,10,0,FW,פולין,3,374,0,1,1.45,6.385,0.375,0.497,0.0,0.077,0.038,Arkadiusz Milik,0,1,0.436,1.44,0.6,סלובקיה,1.44,0.6,1.2,1.44,0.308,1.8,0.75,"(1, 0)",2.415
קרול סוידרסקי,6,0,FW,פולין,1,73,1,0,1.0,6.52,0.125,0.097,0.077,0.0,0.038,Karol Swiderski,0,0,0.436,1.44,0.6,סלובקיה,1.44,0.6,1.2,1.44,0.308,1.8,0.75,"(1, 0)",0.0
האריס ספרוביץ',9,0,FW,שווייץ,7,615,2,1,3.4,7.05,1.0,0.976,0.2,0.125,0.167,Haris Seferovic,0,1,0.635,1.9,0.8999999999999999,וויילס,1.9,0.8999999999999999,1.0,0.8999999999999999,0.197,1.606,0.842,"(1, 0)",3.887
בריל אמבולו,8,0,FW,שווייץ,5,408,1,3,0.85,7.175,0.714,0.648,0.1,0.375,0.222,Breel Embolo,0,1,0.635,1.9,0.8999999999999999,וויילס,1.9,0.8999999999999999,1.0,0.8999999999999999,0.197,1.606,0.842,"(1, 0)",4.449
מריו גברנוביץ',7,0,FW,שווייץ,1,107,2,0,1.25,6.65,0.143,0.17,0.2,0.0,0.111,Mario Gavranovic,0,0,0.635,1.9,0.8999999999999999,וויילס,1.9,0.8999999999999999,1.0,0.8999999999999999,0.197,1.606,0.842,"(1, 0)",0.0
מרטין בריית'ווייט,8,0,FW,דנמרק,8,649,1,1,1.9,7.15,0.889,0.847,0.05,0.091,0.065,Martin Braithwaite,0,1,0.746,2.3,0.8999999999999999,פינלנד,2.3,0.8999999999999999,1.28,1.2,0.699,3.207,0.749,"(3, 0)",3.516
יונאס ווינד,7,0,FW,דנמרק,3,231,2,1,0.75,7.105,0.333,0.302,0.1,0.091,0.097,Jonas Wind,0,0,0.746,2.3,0.8999999999999999,פינלנד,2.3,0.8999999999999999,1.28,1.2,0.699,3.207,0.749,"(3, 0)",0.0
יוסוף פולסן,7,0,FW,דנמרק,8,634,0,0,0.85,6.58,0.889,0.828,0.0,0.0,0.0,Yussuf Poulsen,0,1,0.746,2.3,0.8999999999999999,פינלנד,2.3,0.8999999999999999,1.28,1.2,0.699,3.207,0.749,"(3, 0)",2.0
אנדראס קורנליוס,6,0,FW,דנמרק,0,7,0,0,0.0,6.1,0.0,0.009,0.0,0.0,0.0,Andreas Cornelius,0,0,0.746,2.3,0.8999999999999999,פינלנד,2.3,0.8999999999999999,1.28,1.2,0.699,3.207,0.749,"(3, 0)",0.0
קספר דולברג,6,0,FW,דנמרק,5,378,2,0,1.5,7.08,0.556,0.493,0.1,0.0,0.065,Kasper Dolberg,0,0,0.746,2.3,0.8999999999999999,פינלנד,2.3,0.8999999999999999,1.28,1.2,0.699,3.207,0.749,"(3, 0)",0.0
בוראק אילמאז,8,0,FW,טורקיה,6,548,4,0,2.4,7.025,0.75,0.808,0.25,0.0,0.16,Burak Yilmaz,1,1,0.634,1.44,0.36,איטליה,1.44,0.36,2.96,0.48,-0.287,0.809,2.041,"(0, 2)",3.929
קנאן קארמאן,6,0,FW,טורקיה,8,678,3,1,1.4,6.895,1.0,1.0,0.188,0.111,0.16,Kenan Karaman,0,1,0.634,1.44,0.36,איטליה,1.44,0.36,2.96,0.48,-0.287,0.809,2.041,"(0, 2)",2.876
אנס אונאל,5,0,FW,טורקיה,1,126,0,0,0.6,6.15,0.125,0.186,0.0,0.0,0.0,Enes Ünal,0,0,0.634,1.44,0.36,איטליה,1.44,0.36,2.96,0.48,-0.287,0.809,2.041,"(0, 2)",0.0
חליל דרויסוגלו,4,0,FW,טורקיה,0,4,0,0,0.0,6.03,0.0,0.006,0.0,0.0,0.0,Halil Akbunar,0,0,0.634,1.44,0.36,איטליה,1.44,0.36,2.96,0.48,-0.287,0.809,2.041,"(0, 2)",0.0
מרקו ארנאוטוביץ',8,0,FW,אוסטריה,1,117,0,2,5.0,7.03,0.111,0.147,0.0,0.182,0.08,Marko Arnautovic,0,0,0.427,1.52,1.08,צפון מקדוניה,1.52,1.08,1.0,1.4000000000000041,0.399,1.971,0.826,"(1, 0)",0.0
סשה קלאידזיץ',8,0,FW,אוסטריה,3,236,3,0,1.35,6.785,0.333,0.296,0.214,0.0,0.12,Sasa Kalajdzic,0,1,0.427,1.52,1.08,צפון מקדוניה,1.52,1.08,1.0,1.4000000000000041,0.399,1.971,0.826,"(1, 0)",3.69
כרים אוניסיוו,6,0,FW,אוסטריה,1,131,1,0,0.5,6.37,0.111,0.165,0.071,0.0,0.04,Karim Onisiwo,0,0,0.427,1.52,1.08,צפון מקדוניה,1.52,1.08,1.0,1.4000000000000041,0.399,1.971,0.826,"(1, 0)",0.0
מיכאל גרגוריץ',6,0,FW,אוסטריה,5,412,2,0,1.2,6.485,0.556,0.518,0.143,0.0,0.08,Michael Gregoritsch,0,0,0.427,1.52,1.08,צפון מקדוניה,1.52,1.08,1.0,1.4000000000000041,0.399,1.971,0.826,"(1, 0)",0.0
ארטם דזיובה,10,0,FW,רוסיה,7,619,5,2,3.0,7.88,0.875,0.871,0.333,0.182,0.269,Artem Dzyuba,1,1,0.366,2.0,0.96,בלגיה,2.0,0.96,3.2,0.36,-0.552,0.868,3.244,"(0, 3)",4.752
אלכסנדר סובולב,6,0,FW,רוסיה,0,41,1,0,0.75,6.505,0.0,0.058,0.067,0.0,0.038,Alexander Sobolev,0,0,0.366,2.0,0.96,בלגיה,2.0,0.96,3.2,0.36,-0.552,0.868,3.244,"(0, 3)",0.0
אנטון זבולוטני,6,0,FW,רוסיה,2,146,0,0,2.25,6.365,0.25,0.205,0.0,0.0,0.0,Anton Zabolotny,0,0,0.366,2.0,0.96,בלגיה,2.0,0.96,3.2,0.36,-0.552,0.868,3.244,"(0, 3)",0.0
רומן יארמצ'וק,8,0,FW,אוקראינה,7,610,2,0,1.75,6.63,1.0,0.968,0.25,0.0,0.133,Roman Yaremchuk,0,1,0.399,1.7,0.6,הולנד,1.7,0.6,2.4,1.05,-0.345,1.123,1.934,"(1, 1)",3.123
ארטם דובביק,4,0,FW,אוקראינה,0,9,0,0,1.0,6.38,0.0,0.014,0.0,0.0,0.0,Artem Dovbyk,0,0,0.399,1.7,0.6,הולנד,1.7,0.6,2.4,1.05,-0.345,1.123,1.934,"(1, 1)",0.0
אלכסנדר איסאק,9,0,FW,שבדיה,4,326,1,0,1.9,6.79,0.5,0.467,0.111,0.0,0.067,Alexander Isak,0,1,0.616,1.84,1.08,ספרד,1.84,1.08,2.48,0.6,-0.17,1.099,2.001,"(1, 2)",2.488
מרכוס ברג,7,0,FW,שבדיה,6,557,1,0,0.85,6.375,0.75,0.798,0.111,0.0,0.067,Marcus Berg,0,1,0.616,1.84,1.08,ספרד,1.84,1.08,2.48,0.6,-0.17,1.099,2.001,"(1, 2)",2.488
רובין קייסון,6,0,FW,שבדיה,2,210,1,0,0.65,6.185,0.25,0.301,0.111,0.0,0.067,Robin Quaison,0,0,0.616,1.84,1.08,ספרד,1.84,1.08,2.48,0.6,-0.17,1.099,2.001,"(1, 2)",0.0
פטריק שיק,7,0,FW,צ`כיה,2,127,1,2,3.5,7.44,0.286,0.202,0.067,0.167,0.111,Patrik Schick,0,1,0.433,1.3,1.65,סקוטלנד,1.3,1.65,1.133,2.000000000000004,0.245,1.963,1.2,"(1, 1)",3.505
אדם הלוזק,6,0,FW,צ`כיה,1,72,0,0,3.0,7.04,0.143,0.114,0.0,0.0,0.0,Adam Hlozek,0,0,0.433,1.3,1.65,סקוטלנד,1.3,1.65,1.133,2.000000000000004,0.245,1.963,1.2,"(1, 1)",0.0
מאתיי וידרה,5,0,FW,צ`כיה,2,217,1,0,1.0,6.19,0.286,0.344,0.067,0.0,0.037,Matej Vydra,0,0,0.433,1.3,1.65,סקוטלנד,1.3,1.65,1.133,2.000000000000004,0.245,1.963,1.2,"(1, 1)",0.0
מיכאל קרמנצ'יק,5,0,FW,צ`כיה,1,161,1,0,1.0,6.41,0.143,0.256,0.067,0.0,0.037,Michael Krmencik,0,0,0.433,1.3,1.65,סקוטלנד,1.3,1.65,1.133,2.000000000000004,0.245,1.963,1.2,"(1, 1)",0.0
